Real_Input,Imag_Input,Real_FFT_Output,Imag_FFT_Output
0.94868,0.31623,0.86684,0.38508
0.94868,-0.31623,0.96588,-0.27264
-0.31623,-0.31623,-0.29557,-0.31949
-0.31623,0.94868,-0.33454,0.8313
-0.94868,-0.94868,-1.0201,-0.84851
-0.31623,0.94868,-0.47379,0.93997
0.94868,0.94868,1.0612,0.90127
-0.31623,-0.31623,-0.28859,-0.29059
-0.94868,-0.94868,-0.97046,-0.93526
-0.94868,0.31623,-0.94494,0.37133
-0.31623,0.31623,-0.32865,0.30956
-0.94868,-0.94868,-1.068,-0.89657
0.94868,0.31623,0.89356,0.38336
-0.94868,0.31623,-0.8717,0.32206
0.94868,-0.31623,0.92089,-0.19436
-0.94868,-0.94868,-0.96063,-1.091
0.94868,0.31623,0.89977,0.20272
-0.31623,0.94868,-0.4251,0.90512
-0.94868,-0.94868,-0.95021,-1.0086
-0.94868,-0.94868,-1.032,-0.93568
-0.31623,-0.94868,-0.45282,-1.0719
0.94868,-0.94868,0.98289,-0.91768
0.94868,-0.94868,0.98821,-0.89455
-0.31623,0.94868,-0.34535,1.0238
-0.94868,-0.94868,-0.92917,-0.93035
-0.31623,-0.94868,-0.27424,-1.0155
0.94868,0.94868,0.93753,0.94306
0.94868,0.31623,0.93816,0.41704
0.94868,-0.94868,0.99927,-0.97986
-0.94868,0.31623,-0.85865,0.31291
-0.31623,-0.31623,-0.30051,-0.27097
0.31623,0.31623,0.37668,0.37335
-0.94868,0.94868,-0.96584,0.83839
-0.31623,0.94868,-0.30122,0.79746
0.94868,-0.94868,0.94209,-0.9341
0.94868,0.31623,1.0384,0.30289
0.94868,-0.31623,0.85285,-0.36492
0.94868,-0.31623,0.80976,-0.28815
-0.94868,0.31623,-0.98184,0.29035
0.94868,-0.31623,0.86156,-0.36348
0.31623,0.94868,0.36272,0.92337
-0.94868,0.94868,-0.94278,0.9548
-0.94868,0.94868,-0.97389,0.8131
-0.31623,0.94868,-0.32749,0.89489
-0.31623,0.31623,-0.2789,0.30854
0.31623,-0.94868,0.38018,-1.0329
-0.94868,0.31623,-0.98826,0.3115
-0.94868,-0.31623,-0.91188,-0.35495
0.94868,-0.31623,0.92296,-0.2988
0.31623,0.94868,0.25044,0.98151
-0.31623,-0.31623,-0.24988,-0.28168
-0.31623,0.94868,-0.25517,0.82811
-0.31623,0.31623,-0.37215,0.35819
-0.31623,0.94868,-0.41325,0.99308
0.31623,-0.31623,0.22992,-0.35258
-0.94868,-0.31623,-1.0547,-0.38762
0.31623,0.94868,0.21219,0.95293
-0.94868,0.94868,-0.90598,0.90622
0.31623,0.31623,0.39181,0.29515
0.31623,-0.31623,0.17926,-0.39181
0.94868,0.94868,0.93956,0.86196
0.31623,-0.94868,0.40107,-1.0673
0.31623,0.31623,0.43412,0.23872
0.94868,-0.94868,0.90379,-1.0102
-0.94868,0.31623,-0.9252,0.30391
0.31623,-0.94868,0.2535,-1.0031
0.94868,0.94868,0.99486,0.85938
-0.94868,0.94868,-0.93127,0.89806
-0.94868,0.94868,-0.92346,1.0391
-0.94868,0.94868,-0.99607,1.0317
0.94868,-0.94868,0.90821,-0.88923
0.31623,0.31623,0.23291,0.17416
0.94868,0.94868,0.89687,0.98318
0.94868,-0.94868,1.0524,-0.96034
0.31623,0.31623,0.43892,0.36715
-0.94868,-0.94868,-0.89445,-1.014
-0.94868,0.94868,-1.0145,0.77873
0.94868,-0.31623,1.1137,-0.29269
-0.94868,0.94868,-0.92412,0.97837
-0.31623,-0.94868,-0.38874,-0.99943
0.94868,-0.31623,0.88962,-0.22784
0.94868,0.31623,0.8975,0.26558
0.94868,-0.94868,0.9099,-0.89165
-0.31623,-0.94868,-0.21651,-0.96661
-0.94868,0.31623,-0.96721,0.22844
-0.31623,0.31623,-0.31404,0.25785
-0.31623,-0.31623,-0.23841,-0.087968
-0.94868,0.94868,-1.025,0.85059
-0.31623,0.94868,-0.18173,1.0615
-0.94868,0.94868,-0.89546,1.0016
0.31623,0.31623,0.24908,0.28134
-0.31623,-0.94868,-0.33478,-0.9538
-0.31623,-0.94868,-0.24523,-1.0119
-0.94868,-0.31623,-0.91689,-0.30806
0.94868,0.94868,0.91176,0.7879
0.31623,0.94868,0.28933,0.88483
-0.31623,0.31623,-0.36256,0.41496
-0.31623,0.94868,-0.33019,1.0823
-0.94868,-0.31623,-0.8114,-0.33292
0.31623,-0.94868,0.26805,-1.0325
-0.94868,-0.31623,-0.92317,-0.28275
-0.31623,-0.94868,-0.21302,-0.95786
-0.94868,0.94868,-0.99588,1.0343
0.31623,-0.94868,0.32635,-1.0234
0.94868,-0.31623,0.90523,-0.27055
0.94868,-0.31623,1.035,-0.28064
0.31623,-0.94868,0.35722,-0.9982
0.31623,0.94868,0.28892,1.1507
0.94868,-0.94868,0.87084,-0.98818
0.31623,0.94868,0.41283,0.97511
-0.94868,-0.94868,-0.95818,-0.90943
-0.31623,-0.31623,-0.30749,-0.3396
0.31623,0.31623,0.29021,0.26103
0.31623,0.94868,0.40449,0.92046
0.31623,0.31623,0.30111,0.3489
-0.94868,-0.94868,-1.0028,-0.89299
0.31623,0.31623,0.33921,0.36975
0.94868,-0.31623,0.89244,-0.32534
-0.94868,0.31623,-1.042,0.45283
0.31623,0.94868,0.24337,1.0125
0.31623,-0.94868,0.30184,-1.1043
-0.94868,0.94868,-0.85133,0.89514
0.94868,0.31623,0.99302,0.29368
-0.94868,-0.94868,-0.8603,-1.0454
0.31623,0.31623,0.38737,0.29484
0.31623,0.31623,0.25593,0.2802
-0.94868,-0.94868,-0.9633,-0.97932
0.31623,-0.94868,0.31757,-0.90346
-0.31623,0.31623,-0.27656,0.28281
-0.94868,0.31623,-1.0117,0.37401
-0.31623,-0.31623,-0.36952,-0.38021
-0.94868,-0.94868,-0.84336,-0.98543
-0.94868,0.31623,-0.9409,0.34887
0.31623,0.94868,0.38186,0.94863
-0.94868,0.94868,-1.0101,0.87123
-0.31623,0.94868,-0.34989,0.96956
0.31623,0.31623,0.28965,0.50141
-0.94868,-0.31623,-0.88994,-0.32943
0.94868,-0.31623,0.84726,-0.28708
-0.94868,-0.94868,-0.97314,-0.89158
-0.94868,0.94868,-0.82792,1.0084
0.94868,0.94868,0.80688,1.0002
0.94868,0.31623,0.96529,0.42993
0.31623,0.31623,0.35845,0.26895
-0.94868,-0.94868,-0.92564,-0.89963
-0.31623,0.31623,-0.25151,0.23452
-0.94868,0.31623,-0.89511,0.31724
-0.94868,-0.31623,-0.89642,-0.29081
-0.94868,-0.31623,-1.0255,-0.24931
-0.94868,-0.31623,-0.97356,-0.39489
-0.31623,0.94868,-0.32288,0.94111
-0.31623,-0.31623,-0.21008,-0.34902
-0.94868,0.94868,-0.96147,0.76898
0.94868,0.31623,0.8112,0.19655
-0.31623,-0.31623,-0.15826,-0.31958
-0.31623,0.94868,-0.20878,1.0102
0.31623,0.94868,0.17991,1.0703
-0.94868,-0.31623,-0.88809,-0.3066
-0.31623,-0.31623,-0.19314,-0.38794
-0.31623,0.94868,-0.33715,0.89409
-0.94868,-0.94868,-0.87567,-1.0181
-0.94868,0.31623,-0.83883,0.30945
0.31623,0.31623,0.28694,0.34421
-0.31623,0.94868,-0.35059,0.9512
0.94868,-0.31623,0.98971,-0.46461
0.31623,-0.31623,0.35363,-0.35462
-0.31623,-0.94868,-0.34782,-0.86291
0.31623,0.31623,0.34713,0.39818
0.94868,0.94868,0.88536,0.97363
-0.94868,0.31623,-0.9072,0.49043
-0.94868,0.31623,-1.0497,0.29155
0.94868,-0.94868,0.92248,-0.85165
-0.31623,-0.94868,-0.20419,-0.94729
-0.94868,0.94868,-0.89357,0.95009
-0.31623,-0.94868,-0.34011,-0.92491
-0.94868,-0.31623,-0.94992,-0.26395
-0.94868,-0.31623,-0.93974,-0.21476
-0.94868,0.94868,-0.98908,0.9114
-0.31623,-0.31623,-0.23486,-0.31798
-0.31623,-0.31623,-0.38996,-0.20991
-0.31623,-0.31623,-0.38488,-0.38959
0.31623,-0.31623,0.45844,-0.37741
0.94868,0.31623,0.89057,0.35611
-0.94868,-0.31623,-0.96777,-0.36957
-0.31623,0.31623,-0.28911,0.2601
0.31623,-0.31623,0.32478,-0.37452
-0.31623,-0.31623,-0.35948,-0.29583
0.31623,-0.94868,0.24612,-0.94112
0.31623,0.31623,0.27263,0.29035
-0.94868,-0.94868,-0.9154,-0.98357
0.94868,0.94868,1.0179,1.011
0.31623,0.94868,0.26606,0.93034
-0.94868,0.31623,-1.0044,0.36873
0.31623,0.94868,0.36487,0.97134
0.94868,-0.94868,0.86581,-1.0242
-0.31623,-0.94868,-0.25923,-0.94596
0.31623,-0.31623,0.36201,-0.44903
0.31623,-0.94868,0.31634,-0.94136
0.94868,-0.31623,1.0848,-0.38303
-0.31623,0.31623,-0.35747,0.36182
0.94868,0.94868,0.81407,0.7568
-0.94868,-0.31623,-0.83982,-0.23808
0.94868,0.31623,0.89729,0.25702
0.94868,-0.31623,0.8856,-0.42174
0.94868,0.31623,0.94748,0.32888
0.31623,0.94868,0.31659,1.0695
-0.94868,-0.31623,-0.86881,-0.26553
0.31623,-0.31623,0.28556,-0.39022
0.31623,0.31623,0.31801,0.38864
0.31623,0.31623,0.26224,0.24382
0.31623,0.94868,0.38619,0.95284
-0.94868,0.31623,-0.94258,0.21563
0.94868,0.94868,1.0371,0.87206
-0.94868,0.31623,-1.0727,0.29996
0.31623,0.94868,0.28861,0.85413
-0.31623,-0.31623,-0.27465,-0.23392
-0.31623,0.94868,-0.30542,1.0538
0.94868,-0.94868,0.93092,-0.91871
0.94868,0.31623,0.91668,0.28199
-0.94868,0.94868,-0.85731,0.83716
0.94868,-0.31623,1.0085,-0.39632
0.94868,-0.31623,0.91741,-0.29606
-0.31623,-0.94868,-0.37232,-0.82809
0.94868,-0.31623,0.94032,-0.42578
-0.31623,-0.31623,-0.43912,-0.34568
0.94868,0.94868,0.93129,1.0066
-0.94868,0.31623,-0.98792,0.43664
0.94868,-0.94868,0.93241,-0.98322
-0.94868,-0.94868,-0.87878,-0.96941
0.31623,0.31623,0.36465,0.41974
-0.94868,0.94868,-0.88165,0.91609
0.94868,-0.94868,0.86487,-0.9646
0.31623,0.31623,0.33751,0.2078
0.94868,-0.31623,0.98129,-0.35401
0.31623,0.31623,0.38155,0.32925
0.94868,0.94868,0.8982,0.94353
-0.94868,-0.31623,-0.90249,-0.23975
0.94868,0.31623,0.91518,0.36485
0.31623,-0.31623,0.25343,-0.2528
-0.31623,-0.94868,-0.38313,-0.94552
-0.31623,-0.94868,-0.30163,-0.95088
0.94868,-0.31623,1.041,-0.35214
-0.31623,-0.31623,-0.31149,-0.22683
-0.94868,-0.94868,-0.97788,-0.90089
-0.31623,-0.31623,-0.29797,-0.39921
-0.31623,0.31623,-0.35992,0.3165
-0.31623,-0.31623,-0.42153,-0.30701
-0.31623,0.31623,-0.28686,0.32009
-0.94868,0.31623,-0.95063,0.37428
0.31623,0.31623,0.33239,0.22708
-0.94868,-0.31623,-0.79565,-0.36983
0.94868,0.94868,0.86273,0.95965
0.31623,0.31623,0.39583,0.4484
0.31623,-0.94868,0.29874,-0.93843
-0.94868,0.31623,-1.0025,0.39987
0.31623,-0.31623,0.34722,-0.34467
0.31623,0.31623,0.29028,0.40644
0.31623,-0.94868,0.36745,-0.91587
0.94868,-0.94868,0.79222,-0.95618
-0.31623,0.31623,-0.28321,0.49598
0.94868,0.94868,0.94795,0.93044
0.31623,0.31623,0.19569,0.31751
-0.31623,-0.94868,-0.28967,-0.99374
0.31623,0.94868,0.27586,0.8826
-0.94868,-0.94868,-0.86635,-1.0719
-0.31623,0.94868,-0.30913,0.95768
-0.94868,0.31623,-0.93799,0.24968
0.31623,-0.31623,0.3819,-0.34141
-0.94868,0.94868,-0.97084,1.0337
0.94868,-0.31623,0.98342,-0.33352
0.31623,-0.94868,0.3235,-0.93325
0.31623,-0.31623,0.39751,-0.43938
-0.94868,0.31623,-0.97907,0.33209
0.31623,0.94868,0.39438,0.96315
0.94868,-0.31623,0.95492,-0.24566
-0.31623,-0.94868,-0.29948,-0.87404
0.31623,0.31623,0.41062,0.46196
0.31623,0.31623,0.27903,0.36969
-0.94868,0.31623,-0.96594,0.30996
-0.31623,0.94868,-0.27117,0.97166
-0.31623,0.94868,-0.30725,1.0101
0.94868,0.94868,0.95167,0.78855
-0.31623,-0.94868,-0.26254,-0.73943
0.31623,-0.94868,0.16502,-1.0507
-0.94868,0.94868,-0.90367,0.92882
-0.31623,0.31623,-0.43673,0.27988
-0.31623,-0.31623,-0.21048,-0.36413
0.31623,-0.94868,0.32795,-0.9418
0.31623,0.94868,0.37907,0.97268
0.94868,-0.31623,0.91473,-0.28806
0.94868,-0.31623,0.81929,-0.32639
-0.31623,0.31623,-0.37687,0.36407
-0.31623,0.31623,-0.35389,0.35896
-0.94868,0.94868,-0.85993,0.92671
0.94868,0.94868,0.8554,0.92375
-0.94868,0.94868,-0.88557,0.95141
0.31623,-0.31623,0.25419,-0.24653
0.94868,-0.31623,0.96799,-0.23554
-0.94868,0.31623,-0.92471,0.32964
0.94868,-0.31623,0.90883,-0.32061
-0.31623,-0.94868,-0.2334,-0.86087
0.94868,-0.31623,0.84858,-0.35874
0.94868,0.94868,0.84678,0.90697
-0.94868,-0.94868,-0.98792,-1.0123
-0.94868,-0.94868,-0.86331,-0.88487
0.31623,0.31623,0.33071,0.44097
0.94868,-0.31623,0.93394,-0.36386
-0.31623,0.31623,-0.25848,0.35731
-0.94868,-0.31623,-0.87313,-0.38961
-0.94868,0.31623,-1.0258,0.28384
0.31623,0.31623,0.30336,0.24115
0.31623,0.94868,0.14937,0.89274
0.31623,-0.94868,0.3119,-0.88688
0.31623,-0.94868,0.25641,-1.0208
-0.94868,0.31623,-0.94606,0.29318
-0.31623,-0.31623,-0.27395,-0.44587
0.31623,0.94868,0.30317,0.97642
0.31623,-0.94868,0.33921,-0.89495
-0.31623,-0.94868,-0.40933,-0.91433
0.31623,-0.94868,0.30171,-1.0576
0.94868,0.31623,0.97581,0.30013
-0.31623,-0.31623,-0.16706,-0.27159
-0.94868,0.31623,-0.90449,0.45394
0.94868,-0.31623,1.004,-0.27717
-0.31623,0.31623,-0.29904,0.39833
0.31623,0.94868,0.35365,0.97529
0.31623,0.31623,0.29819,0.45374
-0.94868,0.31623,-0.8902,0.25174
-0.94868,-0.31623,-0.88142,-0.31124
0.31623,-0.94868,0.22897,-0.86369
-0.31623,-0.94868,-0.31479,-0.97994
0.94868,0.31623,0.85252,0.49897
-0.94868,0.31623,-0.94777,0.34869
-0.94868,0.31623,-0.90814,0.28339
0.31623,0.94868,0.30509,0.96583
0.94868,0.31623,0.85017,0.31579
0.31623,-0.31623,0.35564,-0.26243
-0.31623,-0.31623,-0.37194,-0.3832
-0.94868,-0.94868,-0.82181,-0.92334
-0.31623,-0.31623,-0.15906,-0.2535
-0.31623,-0.31623,-0.3642,-0.21644
-0.31623,-0.31623,-0.32161,-0.50262
-0.31623,-0.94868,-0.30446,-0.98415
0.31623,-0.94868,0.3657,-0.96265
0.31623,-0.94868,0.25935,-0.8347
0.31623,0.94868,0.45186,1.0395
0.31623,-0.94868,0.21394,-1.1352
-0.94868,0.31623,-0.97852,0.40661
0.31623,0.94868,0.20728,1.0471
0.31623,-0.94868,0.31629,-0.93093
-0.94868,0.94868,-1.0155,0.96381
-0.94868,-0.31623,-0.88563,-0.17751
0.31623,-0.94868,0.24157,-0.96371
0.94868,-0.31623,0.88846,-0.28708
0.31623,-0.31623,0.319,-0.38489
-0.31623,-0.94868,-0.35224,-0.98089
0.94868,-0.94868,0.76612,-0.86287
-0.31623,0.31623,-0.34829,0.37676
-0.94868,-0.94868,-0.93341,-0.97774
-0.94868,0.94868,-0.91618,0.97182
-0.31623,-0.31623,-0.31544,-0.43407
0.94868,-0.31623,0.95299,-0.24205
0.94868,0.31623,1.13,0.42342
0.31623,0.94868,0.3933,0.82463
0.94868,0.94868,0.85366,0.9043
0.94868,0.94868,1.0118,0.81965
-0.94868,0.94868,-0.92525,0.90037
0.31623,0.94868,0.37789,0.95394
-0.94868,0.94868,-0.94239,0.90872
-0.94868,0.31623,-0.87798,0.33466
-0.31623,0.94868,-0.3113,1.0385
-0.31623,0.31623,-0.40229,0.21601
0.31623,0.31623,0.29176,0.39081
0.94868,0.94868,0.8375,1.0379
-0.94868,-0.31623,-0.96197,-0.29325
0.31623,0.94868,0.20141,1.0169
0.31623,-0.94868,0.27284,-0.91924
0.31623,-0.94868,0.36958,-0.95849
0.94868,-0.31623,1.0225,-0.10333
0.31623,-0.31623,0.27533,-0.31821
-0.31623,-0.94868,-0.43435,-1.1196
-0.31623,0.31623,-0.36764,0.35666
-0.94868,-0.94868,-0.98582,-0.85513
0.31623,0.94868,0.47672,1.0931
-0.94868,-0.31623,-0.93086,-0.35286
-0.31623,-0.94868,-0.23923,-0.96493
-0.94868,-0.94868,-0.98422,-0.96738
0.94868,-0.31623,1.0852,-0.26824
0.94868,-0.31623,0.86048,-0.37329
-0.94868,0.31623,-0.87086,0.50584
-0.94868,-0.31623,-1.0364,-0.29152
0.94868,0.94868,0.92292,0.92086
-0.31623,-0.94868,-0.34019,-0.91594
0.31623,0.31623,0.23395,0.25069
0.94868,-0.31623,0.97752,-0.38397
0.94868,-0.94868,0.96428,-0.93297
-0.31623,-0.31623,-0.32153,-0.2795
0.31623,0.94868,0.19235,0.88844
-0.31623,0.31623,-0.29053,0.36808
0.31623,0.31623,0.32039,0.35183
0.94868,0.94868,0.97154,0.92292
-0.94868,0.31623,-0.86934,0.26975
-0.94868,0.94868,-0.89939,1.0871
-0.94868,-0.31623,-0.97865,-0.29452
-0.94868,0.31623,-0.92763,0.40648
0.31623,-0.31623,0.44473,-0.31254
-0.94868,-0.94868,-0.97699,-1.0321
-0.31623,0.31623,-0.28977,0.44624
-0.94868,0.94868,-0.96113,0.91959
0.31623,-0.31623,0.44394,-0.29588
0.94868,0.31623,0.99634,0.23922
-0.94868,0.94868,-1.0093,0.98589
0.31623,0.94868,0.23153,0.86808
-0.31623,-0.31623,-0.27904,-0.40296
-0.31623,-0.31623,-0.49523,-0.4154
-0.94868,0.31623,-0.9179,0.36564
0.31623,0.31623,0.33774,0.41448
0.94868,0.31623,0.85547,0.33194
0.94868,0.94868,0.93847,0.88604
-0.31623,0.31623,-0.344,0.38051
0.31623,0.94868,0.22733,0.98702
0.94868,0.31623,1.0538,0.27382
0.94868,-0.94868,1.0102,-1.0209
-0.94868,-0.94868,-0.86507,-0.83282
0.94868,0.94868,0.97997,0.95059
-0.31623,0.94868,-0.43154,0.95267
0.94868,0.94868,0.83997,0.88792
-0.31623,0.31623,-0.33477,0.3311
-0.31623,-0.94868,-0.34552,-0.93309
0.94868,0.94868,0.81266,0.89057
-0.94868,-0.31623,-1.0572,-0.21165
0.94868,-0.31623,0.78962,-0.24358
-0.31623,-0.31623,-0.327,-0.27444
-0.31623,-0.31623,-0.33563,-0.37927
-0.31623,0.94868,-0.30775,0.84086
0.94868,0.94868,0.85312,0.96213
-0.31623,-0.94868,-0.30535,-0.85845
0.31623,-0.31623,0.2791,-0.4158
0.94868,0.31623,0.83162,0.28699
-0.94868,-0.31623,-0.9335,-0.2631
-0.31623,-0.31623,-0.33074,-0.28414
-0.94868,0.31623,-0.87124,0.16567
0.94868,0.94868,0.98312,1.0289
0.31623,0.31623,0.26832,0.29139
-0.31623,-0.31623,-0.28968,-0.27381
0.31623,-0.31623,0.34125,-0.30413
-0.94868,0.31623,-0.98157,0.39683
0.31623,-0.94868,0.30545,-0.9917
0.94868,0.31623,0.94658,0.33184
0.31623,-0.31623,0.37888,-0.3179
0.94868,-0.94868,0.9864,-1.0264
0.94868,0.94868,0.99049,0.91653
-0.31623,0.94868,-0.24463,0.83581
-0.94868,-0.31623,-1.1342,-0.21761
-0.94868,-0.94868,-0.97795,-0.9815
-0.94868,0.94868,-0.87965,1.0067
0.31623,0.94868,0.2895,0.9462
0.94868,-0.31623,0.86918,-0.2787
0.31623,-0.31623,0.32445,-0.38974
-0.94868,0.94868,-0.92676,0.97473
0.94868,0.94868,0.92972,0.96606
-0.31623,-0.31623,-0.31601,-0.38021
0.31623,-0.31623,0.2768,-0.30632
0.94868,0.94868,0.97584,0.87878
-0.94868,-0.31623,-0.93879,-0.4756
0.94868,-0.31623,0.99145,-0.37225
0.31623,-0.31623,0.3672,-0.42668
0.94868,0.31623,0.91098,0.41647
0.94868,0.94868,0.93225,0.90031
-0.31623,-0.31623,-0.22256,-0.249
-0.31623,0.94868,-0.25632,0.96085
-0.94868,0.94868,-1.056,0.89537
0.94868,0.31623,1.0064,0.39597
0.94868,0.31623,0.92983,0.38578
0.31623,0.31623,0.3155,0.40167
0.94868,-0.31623,1.0418,-0.35095
-0.31623,0.31623,-0.3349,0.24729
0.94868,-0.94868,1.0791,-1.0003
-0.94868,0.31623,-1.0519,0.50409
-0.94868,-0.94868,-1.0865,-0.85889
0.94868,0.94868,0.9559,0.94795
-0.94868,0.31623,-1.0407,0.33852
0.94868,0.31623,0.9773,0.4138
0.94868,-0.94868,0.97599,-0.8654
-0.94868,0.31623,-0.89322,0.21878
0.94868,0.31623,0.84468,0.30666
-0.94868,0.31623,-0.98938,0.44776
0.31623,-0.31623,0.35897,-0.39309
0.31623,-0.94868,0.31399,-0.99434
0.31623,0.94868,0.40606,0.93402
0.31623,-0.31623,0.35796,-0.23911
0.94868,-0.94868,0.96623,-0.83706
-0.94868,-0.31623,-0.9088,-0.27747
0.94868,-0.94868,0.97697,-0.85144
-0.94868,-0.31623,-1.0484,-0.24887
0.94868,-0.31623,0.91946,-0.2514
-0.31623,0.31623,-0.34293,0.2703
-0.31623,0.94868,-0.31539,0.96429
-0.31623,0.31623,-0.3202,0.29873
0.31623,-0.94868,0.38766,-1.0094
0.31623,0.31623,0.36938,0.26448
0.94868,-0.31623,0.88351,-0.26206
0.31623,-0.94868,0.42002,-0.91157
-0.31623,0.31623,-0.25449,0.35064
0.94868,0.94868,0.9179,0.93025
-0.94868,-0.31623,-0.94806,-0.34274
0.31623,0.94868,0.29218,0.80328
0.94868,-0.94868,0.90381,-0.84894
0.31623,0.94868,0.2584,0.85801
-0.31623,0.31623,-0.21701,0.29308
-0.31623,-0.94868,-0.45071,-0.98629
0.31623,0.31623,0.29541,0.3866
-0.31623,0.94868,-0.28823,0.9805
-0.94868,0.94868,-1.0169,0.9783
0.94868,0.94868,0.97425,0.90878
0.31623,0.94868,0.45286,0.8118
0.31623,0.94868,0.22285,0.95615
-0.31623,-0.31623,-0.24142,-0.27292
0.31623,0.31623,0.3909,0.34231
-0.31623,-0.31623,-0.32602,-0.30044
0.94868,-0.94868,0.87967,-1.0729
0.31623,0.94868,0.25136,0.95955
0.31623,0.94868,0.26561,0.94449
-0.94868,-0.31623,-0.9536,-0.328
-0.31623,0.94868,-0.18625,1.0186
-0.31623,0.94868,-0.37145,0.9531
-0.31623,0.31623,-0.29957,0.17877
0.94868,-0.94868,1.0547,-0.89888
-0.31623,-0.31623,-0.29129,-0.36011
0.31623,0.31623,0.28844,0.408
-0.31623,0.31623,-0.29243,0.33642
-0.31623,0.94868,-0.2615,0.9466
-0.31623,-0.31623,-0.28147,-0.13492
-0.94868,0.31623,-0.93444,0.38696
-0.31623,-0.94868,-0.17349,-1.115
-0.31623,-0.31623,-0.21397,-0.16749
0.94868,0.94868,0.8254,0.93167
-0.94868,0.31623,-0.97462,0.25397
0.31623,0.94868,0.36041,0.90848
0.94868,-0.31623,0.91184,-0.30062
-0.94868,-0.94868,-0.80933,-0.96047
0.94868,-0.94868,1.0459,-0.92132
-0.94868,-0.94868,-0.95906,-0.9333
0.94868,0.31623,1.0092,0.50446
0.94868,0.31623,0.90105,0.3459
0.31623,0.94868,0.25294,0.84306
-0.31623,-0.94868,-0.24704,-0.89612
-0.94868,0.31623,-0.85073,0.30355
0.94868,-0.31623,0.99164,-0.25872
0.94868,0.31623,0.94117,0.34303
-0.31623,-0.94868,-0.14171,-1.137
0.94868,-0.94868,0.95481,-0.82696
0.94868,-0.94868,0.81474,-0.94071
-0.94868,-0.94868,-1.0572,-1.027
-0.31623,-0.31623,-0.26047,-0.27909
-0.31623,-0.31623,-0.30435,-0.31719
-0.31623,0.94868,-0.39231,1.0721
-0.31623,0.94868,-0.36358,0.95792
0.31623,0.94868,0.23039,0.99951
-0.31623,0.31623,-0.28221,0.26358
-0.94868,-0.94868,-0.897,-0.93033
0.94868,0.31623,0.91122,0.31388
0.31623,0.94868,0.18387,1.0491
-0.94868,0.94868,-1.0036,0.89661
-0.31623,-0.31623,-0.30338,-0.22737
-0.31623,-0.94868,-0.21871,-0.96366
0.94868,-0.31623,0.84134,-0.449
-0.94868,-0.94868,-0.84192,-1.0363
-0.94868,0.94868,-1.0277,0.88235
0.94868,0.94868,0.98735,0.82531
-0.94868,0.94868,-0.97112,0.98058
0.94868,-0.31623,0.85612,-0.38546
-0.31623,-0.31623,-0.36906,-0.50988
-0.94868,-0.31623,-0.98825,-0.19027
-0.31623,-0.94868,-0.39212,-0.85061
-0.31623,0.94868,-0.25376,0.92008
-0.31623,0.94868,-0.46886,0.97571
0.31623,-0.31623,0.35972,-0.32881
0.31623,-0.94868,0.26389,-0.94082
-0.94868,-0.31623,-0.8774,-0.35223
-0.94868,-0.94868,-0.92992,-0.92414
-0.31623,-0.31623,-0.24417,-0.39942
0.31623,-0.31623,0.26751,-0.3425
0.94868,0.31623,0.92158,0.32483
0.94868,-0.31623,0.9362,-0.18378
0.94868,-0.94868,0.92815,-0.92109
-0.94868,-0.94868,-0.95899,-1.0181
-0.31623,-0.94868,-0.2142,-0.84025
-0.31623,-0.94868,-0.42024,-0.95612
0.94868,-0.31623,1.025,-0.21936
-0.94868,0.31623,-0.95774,0.33063
0.94868,0.31623,1.0222,0.37663
0.94868,0.31623,1.0504,0.26704
0.31623,0.31623,0.33029,0.35838
-0.94868,0.94868,-0.87045,0.90521
-0.94868,-0.31623,-1.0317,-0.20716
-0.31623,-0.94868,-0.45263,-0.94336
0.94868,0.94868,0.96716,1.0073
-0.94868,0.94868,-0.88382,1.0123
-0.31623,0.94868,-0.3183,0.92855
0.94868,-0.31623,0.98565,-0.31457
0.31623,0.31623,0.32901,0.22257
0.31623,-0.31623,0.17903,-0.30989
-0.94868,-0.31623,-0.99429,-0.26787
-0.94868,0.94868,-0.99467,0.85418
-0.94868,-0.94868,-0.94463,-0.91939
-0.94868,-0.94868,-0.93014,-1.0084
-0.94868,-0.31623,-0.92321,-0.27207
-0.94868,0.94868,-0.96135,0.96513
0.31623,-0.31623,0.34921,-0.41385
-0.31623,-0.31623,-0.35591,-0.37208
-0.94868,0.31623,-1.0264,0.31945
-0.94868,-0.31623,-0.981,-0.40509
0.31623,0.94868,0.40581,0.93037
-0.94868,0.31623,-1.0178,0.32152
-0.31623,-0.94868,-0.27475,-0.87931
0.94868,0.31623,0.96784,0.2901
0.31623,0.94868,0.353,0.87753
0.94868,0.94868,0.98092,0.93905
0.31623,0.94868,0.41928,0.94531
-0.31623,0.94868,-0.46754,0.97948
-0.94868,-0.94868,-0.79303,-0.91683
0.94868,0.31623,0.92981,0.21371
-0.94868,0.94868,-0.9518,0.95626
-0.31623,-0.31623,-0.22864,-0.16047
-0.31623,-0.94868,-0.40987,-0.97589
-0.31623,-0.31623,-0.39065,-0.36933
0.94868,0.94868,1.0721,0.91502
0.31623,0.31623,0.40365,0.19009
-0.94868,0.94868,-0.99325,0.88607
-0.31623,-0.31623,-0.22802,-0.20689
0.31623,0.31623,0.30556,0.31358
-0.94868,0.94868,-0.93954,0.99852
-0.94868,0.94868,-1.0158,1.0167
0.94868,0.94868,0.84037,0.97201
0.94868,-0.31623,0.95901,-0.25012
